Symbol,Timeframe,RangeStartHour,RangeStartMinute,RangeStartHHMM,RangeDur,StratMode,RRR,RiskPct,MC_Seed,MC_Stress,MC_SpreadMult,MC_SlipPts,MC_DelayMs,MC_FailProb,MC_SignalsTotal,MC_SignalsSkipped,MC_SkipRate,Trades,WinTrades,WinRatePct,NetProfit,GrossProfit,GrossLoss,ProfitFactor,MaxDD_Pct,Sharpe,AvgSpreadPts_Exec,MC_EntryBufferPts_LastSignal,DeviationPts,RangeSizePts_Avg,RangeSizePts_Max,DaysWithRange,MC_SpreadMult_Min,MC_SpreadMult_Max,MC_SlipPts_Min,MC_SlipPts_Max,MC_DelayMs_Min,MC_DelayMs_Max,MC_FailProb_Min,MC_FailProb_Max,EntryFills,SlipFillVsRefPts_Avg,SlipFillVsReqPts_Avg,SlipFillVsRefPts_Max,SlipFillVsReqPts_Max,Profit_Long,Profit_Short,WinRate_Long,WinRate_Short,MaxConsecLosses
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,333,2.00,1.1718,186,228,0.061428,521,32,0.061420,487,234,48.05,2828.66,23224.26,-20395.60,1.14,14.91,2.24,186.19,220.36,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,186.00,0.00,186.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,3,1.50,1.0051,66,255,0.020808,496,6,0.012097,488,233,47.75,3029.88,24322.90,-21293.02,1.14,16.00,2.32,186.43,67.03,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,66.00,0.00,66.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,337,1.00,1.0695,155,223,0.027584,499,9,0.018036,488,234,47.95,2594.56,23333.20,-20738.64,1.13,14.61,2.04,186.21,168.90,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,155.00,0.00,155.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,335,1.50,1.1209,36,252,0.006223,492,2,0.004065,488,235,48.16,3210.33,24611.48,-21401.15,1.15,16.00,2.44,186.39,60.18,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,36.00,0.00,36.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,499,2.00,1.2545,366,826,0.051704,521,36,0.069098,483,227,47.00,551.67,19685.08,-19133.41,1.03,17.38,0.49,185.82,416.90,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,366.00,0.00,366.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,163,3.00,1.1392,421,920,0.077410,525,45,0.085714,479,228,47.60,1292.47,19994.66,-18702.19,1.07,14.84,1.12,186.37,448.83,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,479,0.00,421.00,0.00,421.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,167,2.00,1.0890,6,830,0.071151,518,29,0.055985,487,232,47.64,2804.37,23526.05,-20721.68,1.14,13.79,2.19,185.81,23.79,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,165,2.50,1.1145,179,902,0.024277,503,13,0.025845,488,233,47.75,2280.87,22217.67,-19936.80,1.11,12.16,1.82,186.00,201.89,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,179.00,0.00,179.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,497,2.50,1.3295,130,897,0.004834,494,4,0.008097,488,232,47.54,2732.16,23381.48,-20649.32,1.13,12.05,2.13,186.15,195.90,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,130.00,0.00,130.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,331,2.50,1.2220,404,150,0.014554,496,9,0.018145,486,231,47.53,2152.48,22057.59,-19905.11,1.11,17.06,1.75,186.40,448.40,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,404.00,0.00,404.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,1,2.00,1.0063,225,232,0.080874,534,47,0.088015,485,230,47.42,1989.58,21295.27,-19305.69,1.10,13.59,1.64,186.08,226.25,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,225.00,0.00,225.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,169,1.50,1.0630,201,704,0.013516,495,5,0.010101,488,230,47.13,2209.93,22357.16,-20147.23,1.11,11.44,1.77,185.73,213.60,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,201.00,0.00,201.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,172,1.00,1.0366,131,251,0.019164,497,7,0.014085,488,235,48.16,3199.70,24534.78,-21335.08,1.15,15.28,2.43,186.39,138.32,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,131.00,0.00,131.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,6,1.00,1.0035,41,552,0.024026,500,10,0.020000,488,232,47.54,2615.49,23997.69,-21382.20,1.12,13.71,2.04,185.75,41.71,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,41.00,0.00,41.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,330,3.00,1.2725,288,998,0.041121,507,19,0.037475,486,231,47.53,2336.42,22695.57,-20359.15,1.11,14.72,1.89,186.40,342.49,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,288.00,0.00,288.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,168,2.00,1.0896,137,284,0.044584,506,19,0.037549,485,236,48.66,3000.05,23686.37,-20686.32,1.15,15.94,2.31,186.43,154.91,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,137.00,0.00,137.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,334,2.00,1.1723,317,882,0.034861,500,13,0.026000,485,230,47.42,1536.83,21187.79,-19650.96,1.08,15.16,1.29,186.04,351.46,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,317.00,0.00,317.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,166,2.50,1.1151,343,220,0.097717,550,65,0.118182,483,235,48.65,2074.83,21303.26,-19228.43,1.11,17.75,1.73,186.26,366.01,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,343.00,0.00,343.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,498,2.50,1.3301,294,215,0.078271,524,40,0.076336,482,232,48.13,1935.07,21881.49,-19946.42,1.10,17.34,1.60,186.74,360.02,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,294.00,0.00,294.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,164,3.00,1.1401,18,101,0.050844,514,25,0.048638,487,233,47.84,2220.34,23401.41,-21181.07,1.10,15.78,1.75,186.15,46.03,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,18.00,0.00,18.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,336,1.50,1.1212,135,743,0.061301,518,28,0.054054,488,233,47.75,2426.06,22938.31,-20512.25,1.12,11.69,1.94,185.68,159.25,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,135.00,0.00,135.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,500,2.00,1.2550,97,281,0.025138,496,6,0.012097,488,234,47.95,3236.18,24516.69,-21280.51,1.15,14.35,2.45,186.42,148.00,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,97.00,0.00,97.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,338,1.00,1.0697,21,550,0.014302,494,4,0.008097,488,231,47.34,2571.89,23739.55,-21167.66,1.12,13.40,2.00,185.72,34.94,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,21.00,0.00,21.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,4,1.50,1.0054,164,746,0.000884,490,0,0.000000,488,232,47.54,2737.25,23514.47,-20777.22,1.13,12.61,2.12,185.70,165.09,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,164.00,0.00,164.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,2,2.00,1.0069,357,886,0.054308,527,41,0.077799,484,232,47.93,1672.59,21011.43,-19338.84,1.09,15.99,1.41,186.04,358.37,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,357.00,0.00,357.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,170,1.50,1.0633,299,295,0.068593,519,33,0.063584,485,234,48.25,2131.32,21829.61,-19698.29,1.11,14.95,1.73,186.31,311.67,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,299.00,0.00,299.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,332,2.50,1.2226,68,968,0.087994,529,42,0.079395,485,229,47.22,3121.88,23955.30,-20833.42,1.15,15.05,2.41,186.34,112.51,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,68.00,0.00,68.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,331,3.00,1.2732,485,180,0.014554,494,9,0.018219,485,231,47.63,1826.52,21610.63,-19784.11,1.09,17.42,1.51,186.81,539.64,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,485.00,0.00,485.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,173,1.00,1.0368,196,578,0.005881,491,1,0.002037,488,231,47.34,2407.65,22708.72,-20301.07,1.12,11.60,1.91,185.76,203.36,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,196.00,0.00,196.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,7,1.00,1.0037,106,279,0.010743,492,3,0.006098,487,235,48.25,2896.87,24111.53,-21214.66,1.14,15.73,2.22,186.23,106.74,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,106.00,0.00,106.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,167,2.50,1.1156,7,1038,0.071151,518,29,0.055985,487,231,47.43,2537.45,23174.07,-20636.62,1.12,13.87,2.01,185.74,30.13,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,165,3.00,1.1409,215,1083,0.024277,503,14,0.027833,487,232,47.64,1983.09,21763.48,-19780.39,1.10,13.02,1.62,185.92,243.17,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,215.00,0.00,215.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,335,2.00,1.1727,48,337,0.008298,492,2,0.004065,488,234,47.95,3193.11,24654.72,-21461.61,1.15,15.95,2.43,186.29,82.55,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,48.00,0.00,48.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,499,2.50,1.3309,458,1033,0.051704,518,35,0.067568,483,224,46.38,-35.96,18831.70,-18867.66,1.00,20.75,-0.03,185.93,524.18,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,458.00,0.00,458.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,169,2.00,1.0900,268,939,0.018021,493,5,0.010142,486,231,47.53,2010.40,21963.02,-19952.62,1.10,12.35,1.63,186.20,286.01,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,268.00,0.00,268.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,1,2.50,1.0081,282,290,0.080874,533,47,0.088180,484,231,47.73,1693.19,20763.15,-19069.96,1.09,14.37,1.42,186.11,283.63,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,282.00,0.00,282.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,337,1.50,1.1217,233,334,0.041376,501,12,0.023952,487,233,47.84,2144.48,22266.74,-20122.26,1.11,13.47,1.73,186.42,257.33,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,233.00,0.00,233.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,339,1.00,1.0699,87,277,0.001019,490,0,0.000000,488,234,47.95,2763.67,23887.35,-21123.68,1.13,15.59,2.14,186.65,100.98,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,87.00,0.00,87.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,5,1.50,1.0058,263,337,0.055961,519,30,0.057803,487,232,47.64,2217.27,22254.57,-20037.30,1.11,15.09,1.78,186.18,264.15,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,263.00,0.00,263.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,171,1.50,1.0638,98,785,0.048669,511,22,0.043053,487,233,47.84,2662.64,23476.45,-20813.81,1.13,13.56,2.09,185.72,110.75,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,98.00,0.00,98.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,3,2.00,1.0073,88,340,0.027744,497,7,0.014085,488,232,47.54,2936.22,24141.50,-21205.28,1.14,15.93,2.25,186.17,89.46,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,88.00,0.00,88.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,333,2.50,1.2234,232,285,0.061428,520,32,0.061538,486,235,48.35,2579.59,22683.74,-20104.15,1.13,15.53,2.07,186.28,276.67,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,232.00,0.00,232.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,332,3.00,1.2739,82,1161,0.087994,528,41,0.077652,485,229,47.22,3361.30,24423.82,-21062.52,1.16,12.64,2.57,186.57,136.79,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,82.00,0.00,82.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,174,1.00,1.0370,62,305,0.042599,505,15,0.029703,488,233,47.75,2840.31,24271.91,-21431.60,1.13,16.06,2.20,186.30,69.40,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,62.00,0.00,62.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,500,2.50,1.3315,122,351,0.025138,496,6,0.012097,488,233,47.75,3353.53,24574.36,-21220.83,1.16,13.34,2.53,186.02,188.30,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,122.00,0.00,122.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,8,1.00,1.0039,172,6,0.047461,510,23,0.045098,486,230,47.33,2600.48,23767.08,-21166.60,1.12,15.46,2.04,185.90,172.78,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,172.00,0.00,172.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,336,2.00,1.1732,179,991,0.081735,529,39,0.073724,488,231,47.34,1695.97,21968.81,-20272.84,1.08,15.03,1.42,186.03,213.64,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,179.00,0.00,179.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,170,2.00,1.0905,399,393,0.091458,524,40,0.076336,483,231,47.83,1753.82,20977.18,-19223.36,1.09,13.01,1.48,185.96,417.10,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,399.00,0.00,399.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,168,2.50,1.1164,171,355,0.044584,506,19,0.037549,485,234,48.25,2690.59,22846.05,-20155.46,1.13,15.21,2.11,186.05,194.29,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,171.00,0.00,171.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,338,1.50,1.1220,31,824,0.021454,494,4,0.008097,488,231,47.34,2486.41,23478.55,-20992.14,1.12,13.43,1.95,185.76,55.40,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,31.00,0.00,31.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,166,3.00,1.1416,412,264,0.097717,549,65,0.118397,483,233,48.24,1756.74,20735.95,-18979.21,1.09,17.52,1.50,186.55,440.32,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,412.00,0.00,412.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,2,2.50,1.0089,446,1108,0.054308,526,41,0.077947,484,230,47.52,1344.54,20379.21,-19034.67,1.07,16.21,1.16,185.82,447.79,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,446.00,0.00,446.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,6,1.50,1.0062,61,827,0.036039,504,15,0.029762,487,233,47.84,2546.80,23643.81,-21097.01,1.12,13.48,2.01,185.77,62.24,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,61.00,0.00,61.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,340,1.00,1.0701,152,4,0.037738,509,20,0.039293,488,232,47.54,2555.09,22979.28,-20424.19,1.13,15.91,2.00,185.90,166.01,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,152.00,0.00,152.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,172,1.50,1.0641,196,376,0.028746,498,9,0.018072,487,234,48.05,3078.36,23895.73,-20817.37,1.15,11.54,2.37,186.04,208.82,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,196.00,0.00,196.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,4,2.00,1.0078,219,995,0.001178,490,0,0.000000,488,229,46.93,1870.71,22165.27,-20294.56,1.09,14.82,1.51,186.14,220.56,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,219.00,0.00,219.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,334,2.50,1.2240,396,1103,0.034861,500,13,0.026000,485,228,47.01,1302.23,20765.22,-19462.99,1.07,15.01,1.11,185.84,440.79,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,396.00,0.00,396.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,333,3.00,1.2749,279,342,0.061428,519,33,0.063584,484,233,48.14,2337.05,22173.91,-19836.86,1.12,18.16,1.90,186.45,333.98,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,279.00,0.00,279.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,175,1.00,1.0372,128,32,0.029318,502,13,0.025896,488,233,47.75,2488.74,23576.18,-21087.44,1.12,15.11,1.96,185.86,135.45,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,128.00,0.00,128.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,1,3.00,1.0100,338,348,0.080874,532,46,0.086466,484,228,47.11,1203.01,19986.44,-18783.43,1.06,16.82,1.04,185.77,340.00,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,338.00,0.00,338.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,171,2.00,1.0911,130,1047,0.064892,519,30,0.057803,487,233,47.84,2704.24,23119.03,-20414.79,1.13,13.54,2.14,185.66,148.22,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,130.00,0.00,130.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,169,2.50,1.1170,335,1173,0.018021,493,5,0.010142,486,228,46.91,1459.97,21021.76,-19561.79,1.07,14.88,1.22,186.21,358.41,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,335.00,0.00,335.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,9,1.00,1.0042,38,333,0.034178,508,19,0.037402,487,232,47.64,2901.94,24566.81,-21664.87,1.13,16.30,2.24,186.36,38.83,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,38.00,0.00,38.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,337,2.00,1.1738,311,445,0.055168,503,16,0.031809,485,229,47.22,1390.43,21258.02,-19867.59,1.07,14.08,1.17,185.82,345.76,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,311.00,0.00,311.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,167,3.00,1.1423,8,1245,0.071151,518,29,0.055985,487,231,47.43,2551.69,23351.40,-20799.71,1.12,13.99,2.02,185.94,36.47,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,7,1.50,1.0065,160,418,0.016114,495,6,0.012121,487,234,48.05,3386.30,24638.10,-21251.80,1.16,11.95,2.56,185.84,161.30,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,160.00,0.00,160.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,3,2.50,1.0095,110,425,0.027744,497,7,0.014085,488,231,47.34,3043.98,24289.24,-21245.26,1.14,13.81,2.33,185.87,111.90,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,110.00,0.00,110.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,339,1.50,1.1223,130,415,0.001529,490,0,0.000000,488,232,47.54,2988.68,24206.27,-21217.59,1.14,12.97,2.29,185.78,154.46,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,130.00,0.00,130.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,341,1.00,1.0703,18,331,0.024456,503,13,0.025845,488,232,47.54,2599.34,23669.91,-21070.57,1.12,15.58,2.02,186.31,32.06,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,18.00,0.00,18.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,173,1.50,1.0644,295,867,0.008821,489,1,0.002045,486,232,47.74,2027.42,22037.54,-20010.12,1.10,12.68,1.64,186.12,307.88,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,295.00,0.00,295.00,0.00,0.00,0.00,0.00,0
